event_id,case_id,internal_id,actor,activity,timestamp,bot_label,tool_source,catalyst_case_id,catalyst_message_id,catalyst_activity,catalyst_message_ts
8681,3cc0206e-0b58-41f7-8d8c-a52c355bf854,3,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-06-13T00:14:26.478340,,,,,,
8682,3cc0206e-0b58-41f7-8d8c-a52c355bf854,4,ai,RECOMENDAÇÃO DE SEGURANÇA,2026-06-13T00:14:26.478340,,,,,,
8683,3cc0206e-0b58-41f7-8d8c-a52c355bf854,5,human,CONFIRMAÇÃO DA SOLUÇÃO ENTREGUE,2026-06-13T00:16:38.592751,,,,,,
8684,3cc0206e-0b58-41f7-8d8c-a52c355bf854,99999,System,END-DIALOGUE-SYSTEM,2026-06-13T00:16:38.592751,,,,,,
8685,3cc46b9a-286b-4dcc-8de0-0b65c6f01674,-1,System,START-DIALOGUE-SYSTEM,2026-06-20T16:38:02.963577,,,,,,
8686,3cc46b9a-286b-4dcc-8de0-0b65c6f01674,0,ai,APRESENTAÇÃO DO CHATBOT,2026-06-20T16:38:02.963577,,,,,,
8687,3cc46b9a-286b-4dcc-8de0-0b65c6f01674,1,human,SOLICITAÇÃO DIRETA DE HUMANO,2026-06-20T16:40:07.936470,,,,,,
8688,3cc46b9a-286b-4dcc-8de0-0b65c6f01674,2,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-06-20T16:40:07.936470,,,,,,
8689,3cc46b9a-286b-4dcc-8de0-0b65c6f01674,3,human,SOLICITAÇÃO DIRETA DE HUMANO,2026-06-20T16:41:56.195698,,,,,,
8690,3cc46b9a-286b-4dcc-8de0-0b65c6f01674,4,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-06-20T16:41:56.195698,,,,,,
8691,3cc46b9a-286b-4dcc-8de0-0b65c6f01674,5,human,SOLICITAÇÃO DE NOVA TENTATIVA DE SOLUÇÃO,2026-06-20T17:31:59.255678,,,,,,
8692,3cc46b9a-286b-4dcc-8de0-0b65c6f01674,6,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-06-20T17:31:59.255678,,,,,,
8693,3cc46b9a-286b-4dcc-8de0-0b65c6f01674,7,human,SOLICITAÇÃO DE CANAL ALTERNATIVO,2026-06-20T17:33:39.064151,,,,,,
8694,3cc46b9a-286b-4dcc-8de0-0b65c6f01674,99999,System,END-DIALOGUE-SYSTEM,2026-06-20T17:33:39.064151,,,,,,
8695,3ccb10f2-f231-4b14-b996-3b8afbdd4a29,-1,System,START-DIALOGUE-SYSTEM,2026-06-07T01:33:30.994868,,,,,,
8696,3ccb10f2-f231-4b14-b996-3b8afbdd4a29,0,ai,APRESENTAÇÃO DO CHATBOT,2026-06-07T01:33:30.994868,,,,,,
8697,3ccb10f2-f231-4b14-b996-3b8afbdd4a29,1,human,SOLICITAÇÃO DE BLOQUEIO OU CANCELAMENTO,2026-06-07T01:39:53.303025,,,,,,
8698,3ccb10f2-f231-4b14-b996-3b8afbdd4a29,2,ai,RECOMENDAÇÃO DE SEGURANÇA,2026-06-07T01:39:53.303025,,,,,,
8699,3ccb10f2-f231-4b14-b996-3b8afbdd4a29,3,human,SOLICITAÇÃO DIRETA DE HUMANO,2026-06-07T01:49:22.543547,,,,,,
8700,3ccb10f2-f231-4b14-b996-3b8afbdd4a29,99999,System,END-DIALOGUE-SYSTEM,2026-06-07T01:49:22.543547,,,,,,
8701,3cd9ba31-2700-4798-b1f4-a1d58a3338c5,-1,System,START-DIALOGUE-SYSTEM,2026-07-23T21:01:11.300056,,,,,,
8702,3cd9ba31-2700-4798-b1f4-a1d58a3338c5,0,ai,APRESENTAÇÃO DO CHATBOT,2026-07-23T21:01:11.300056,,,,,,
8703,3cd9ba31-2700-4798-b1f4-a1d58a3338c5,1,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-07-23T21:08:19.696094,,,,,,
8704,3cd9ba31-2700-4798-b1f4-a1d58a3338c5,2,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-07-23T21:08:19.696094,,,,,,
8705,3cd9ba31-2700-4798-b1f4-a1d58a3338c5,3,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-07-23T21:18:18.567162,,,,,,
8706,3cd9ba31-2700-4798-b1f4-a1d58a3338c5,4,ai,COMUNICAÇÃO DE FALHA PARA ATENDER À SOLICITAÇÃO,2026-07-23T21:18:18.567162,,,,,,
8707,3cd9ba31-2700-4798-b1f4-a1d58a3338c5,5,human,CONFIRMAÇÃO DA SOLUÇÃO ENTREGUE,2026-07-23T21:22:05.986672,,,,,,
8708,3cd9ba31-2700-4798-b1f4-a1d58a3338c5,99999,System,END-DIALOGUE-SYSTEM,2026-07-23T21:22:05.986672,,,,,,
8709,3cf5d1c0-b0ec-44cb-bcdd-2c8c66e89f98,-1,System,START-DIALOGUE-SYSTEM,2026-07-04T04:55:30.979877,,,,,,
8710,3cf5d1c0-b0ec-44cb-bcdd-2c8c66e89f98,0,ai,APRESENTAÇÃO DO CHATBOT,2026-07-04T04:55:30.979877,,,,,,
8711,3cf5d1c0-b0ec-44cb-bcdd-2c8c66e89f98,1,human,SOLICITAÇÃO DE BLOQUEIO OU CANCELAMENTO,2026-07-04T04:57:13.261959,,,,,,
8712,3cf5d1c0-b0ec-44cb-bcdd-2c8c66e89f98,2,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-07-04T04:57:13.261959,,,,,,
8713,3cf5d1c0-b0ec-44cb-bcdd-2c8c66e89f98,3,human,SOLICITAÇÃO DE BLOQUEIO OU CANCELAMENTO,2026-07-04T04:59:04.300115,,,,,,
8714,3cf5d1c0-b0ec-44cb-bcdd-2c8c66e89f98,99999,System,END-DIALOGUE-SYSTEM,2026-07-04T04:59:04.300115,,,,,,
8715,3cfa46ca-c466-4268-ac6f-f1dd020a8ba1,-1,System,START-DIALOGUE-SYSTEM,2026-05-27T09:00:02.349691,,,,,,
8716,3cfa46ca-c466-4268-ac6f-f1dd020a8ba1,0,ai,APRESENTAÇÃO DO CHATBOT,2026-05-27T09:00:02.349691,,,,,,
8717,3cfa46ca-c466-4268-ac6f-f1dd020a8ba1,1,human,SOLICITAÇÃO DE BLOQUEIO OU CANCELAMENTO,2026-05-27T09:04:29.152399,,,,,,
8718,3cfa46ca-c466-4268-ac6f-f1dd020a8ba1,2,ai,RECOMENDAÇÃO DE SEGURANÇA,2026-05-27T09:04:29.152399,,,,,,
8719,3cfa46ca-c466-4268-ac6f-f1dd020a8ba1,3,human,SOLICITAÇÃO DE BLOQUEIO OU CANCELAMENTO,2026-05-27T09:09:04.998798,,,,,,
8720,3cfa46ca-c466-4268-ac6f-f1dd020a8ba1,4,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-05-27T09:09:04.998798,,,,,,
8721,3cfa46ca-c466-4268-ac6f-f1dd020a8ba1,5,human,SOLICITAÇÃO DE BLOQUEIO OU CANCELAMENTO,2026-05-27T09:14:13.167087,,,,,,
8722,3cfa46ca-c466-4268-ac6f-f1dd020a8ba1,6,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-05-27T09:14:13.167087,,,,,,
8723,3cfa46ca-c466-4268-ac6f-f1dd020a8ba1,7,human,SOLICITAÇÃO DE BLOQUEIO OU CANCELAMENTO,2026-05-27T09:19:28.931924,,,,,,
8724,3cfa46ca-c466-4268-ac6f-f1dd020a8ba1,8,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-05-27T09:19:28.931924,,,,,,
8725,3cfa46ca-c466-4268-ac6f-f1dd020a8ba1,9,human,SOLICITAÇÃO DE BLOQUEIO OU CANCELAMENTO,2026-05-27T09:25:12.605046,,,,,,
8726,3cfa46ca-c466-4268-ac6f-f1dd020a8ba1,10,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-05-27T09:25:12.605046,,,,,,
8727,3cfa46ca-c466-4268-ac6f-f1dd020a8ba1,11,human,SOLICITAÇÃO DE CANAL ALTERNATIVO,2026-05-27T09:27:59.827396,,,,,,
8728,3cfa46ca-c466-4268-ac6f-f1dd020a8ba1,99999,System,END-DIALOGUE-SYSTEM,2026-05-27T09:27:59.827396,,,,,,
8729,3d03b87e-bd39-4f6a-b0b2-9cad12edbd88,-1,System,START-DIALOGUE-SYSTEM,2026-07-31T10:20:34.697860,,,,,,
8730,3d03b87e-bd39-4f6a-b0b2-9cad12edbd88,0,ai,APRESENTAÇÃO DO CHATBOT,2026-07-31T10:20:34.697860,,,,,,
8731,3d03b87e-bd39-4f6a-b0b2-9cad12edbd88,1,human,SOLICITAÇÃO DE BLOQUEIO OU CANCELAMENTO,2026-07-31T10:22:41.320493,,,,,,
8732,3d03b87e-bd39-4f6a-b0b2-9cad12edbd88,2,ai,RECOMENDAÇÃO DE SEGURANÇA,2026-07-31T10:22:41.320493,,,,,,
8733,3d03b87e-bd39-4f6a-b0b2-9cad12edbd88,3,human,SOLICITAÇÃO DE BLOQUEIO OU CANCELAMENTO,2026-07-31T10:25:06.816132,,,,,,
8734,3d03b87e-bd39-4f6a-b0b2-9cad12edbd88,4,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-07-31T10:25:06.816132,,,,,,
8735,3d03b87e-bd39-4f6a-b0b2-9cad12edbd88,5,human,SOLICITAÇÃO DE BLOQUEIO OU CANCELAMENTO,2026-07-31T10:28:09.132426,,,,,,
8736,3d03b87e-bd39-4f6a-b0b2-9cad12edbd88,6,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-07-31T10:28:09.132426,,,,,,
8737,3d03b87e-bd39-4f6a-b0b2-9cad12edbd88,7,human,CONFIRMAÇÃO DA SOLUÇÃO ENTREGUE,2026-07-31T10:30:35.006036,,,,,,
8738,3d03b87e-bd39-4f6a-b0b2-9cad12edbd88,99999,System,END-DIALOGUE-SYSTEM,2026-07-31T10:30:35.006036,,,,,,
8739,3d060c88-2dc4-4262-8b7d-b74cfbd66921,-1,System,START-DIALOGUE-SYSTEM,2026-07-15T03:36:10.313495,,,,,,
8740,3d060c88-2dc4-4262-8b7d-b74cfbd66921,0,ai,APRESENTAÇÃO DO CHATBOT,2026-07-15T03:36:10.313495,,,,,,
8741,3d060c88-2dc4-4262-8b7d-b74cfbd66921,1,human,SOLICITAÇÃO DE BLOQUEIO OU CANCELAMENTO,2026-07-15T03:40:56.169165,,,,,,
8742,3d060c88-2dc4-4262-8b7d-b74cfbd66921,2,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-07-15T03:40:56.169165,,,,,,
8743,3d060c88-2dc4-4262-8b7d-b74cfbd66921,3,human,SOLICITAÇÃO DE BLOQUEIO OU CANCELAMENTO,2026-07-15T03:46:41.196834,,,,,,
8744,3d060c88-2dc4-4262-8b7d-b74cfbd66921,4,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-07-15T03:46:41.196834,,,,,,
8745,3d060c88-2dc4-4262-8b7d-b74cfbd66921,5,human,SOLICITAÇÃO DE BLOQUEIO OU CANCELAMENTO,2026-07-15T03:52:59.210116,,,,,,
8746,3d060c88-2dc4-4262-8b7d-b74cfbd66921,6,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-07-15T03:52:59.210116,,,,,,
8747,3d060c88-2dc4-4262-8b7d-b74cfbd66921,7,human,SOLICITAÇÃO DE BLOQUEIO OU CANCELAMENTO,2026-07-15T03:59:08.593138,,,,,,
8748,3d060c88-2dc4-4262-8b7d-b74cfbd66921,8,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-07-15T03:59:08.593138,,,,,,
8749,3d060c88-2dc4-4262-8b7d-b74cfbd66921,9,human,SOLICITAÇÃO DE BLOQUEIO OU CANCELAMENTO,2026-07-15T04:07:26.337042,,,,,,
8750,3d060c88-2dc4-4262-8b7d-b74cfbd66921,10,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-07-15T04:07:26.337042,,,,,,
8751,3d060c88-2dc4-4262-8b7d-b74cfbd66921,11,human,SOLICITAÇÃO DE BLOQUEIO OU CANCELAMENTO,2026-07-15T04:14:53.033718,,,,,,
8752,3d060c88-2dc4-4262-8b7d-b74cfbd66921,12,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-07-15T04:14:53.033718,,,,,,
8753,3d060c88-2dc4-4262-8b7d-b74cfbd66921,13,human,SOLICITAÇÃO DE BLOQUEIO OU CANCELAMENTO,2026-07-15T04:20:52.419614,,,,,,
8754,3d060c88-2dc4-4262-8b7d-b74cfbd66921,14,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-07-15T04:20:52.419614,,,,,,
8755,3d060c88-2dc4-4262-8b7d-b74cfbd66921,15,human,SOLICITAÇÃO DE BLOQUEIO OU CANCELAMENTO,2026-07-15T04:27:45.275023,,,,,,
8756,3d060c88-2dc4-4262-8b7d-b74cfbd66921,99999,System,END-DIALOGUE-SYSTEM,2026-07-15T04:27:45.275023,,,,,,
8757,3d06d1e6-553d-4477-aa76-f4fac21e9a3f,-1,System,START-DIALOGUE-SYSTEM,2026-05-31T01:35:44.023817,,,,,,
8758,3d06d1e6-553d-4477-aa76-f4fac21e9a3f,0,ai,APRESENTAÇÃO DO CHATBOT,2026-05-31T01:35:44.023817,,,,,,
8759,3d06d1e6-553d-4477-aa76-f4fac21e9a3f,1,human,SOLICITAÇÃO DE BLOQUEIO OU CANCELAMENTO,2026-05-31T01:42:14.628875,,,,,,
8760,3d06d1e6-553d-4477-aa76-f4fac21e9a3f,2,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-05-31T01:42:14.628875,,,,,,
8761,3d06d1e6-553d-4477-aa76-f4fac21e9a3f,3,human,INVALID-TOUCHPOINT-SYSTEM,2026-05-31T01:48:26.272363,,,,,,
8762,3d06d1e6-553d-4477-aa76-f4fac21e9a3f,4,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-05-31T01:48:26.272363,,,,,,
8763,3d06d1e6-553d-4477-aa76-f4fac21e9a3f,5,human,SOLICITAÇÃO DIRETA DE HUMANO,2026-05-31T01:57:34.523873,,,,,,
8764,3d06d1e6-553d-4477-aa76-f4fac21e9a3f,6,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-05-31T01:57:34.523873,,,,,,
8765,3d06d1e6-553d-4477-aa76-f4fac21e9a3f,7,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-05-31T02:04:19.575706,,,,,,
8766,3d06d1e6-553d-4477-aa76-f4fac21e9a3f,8,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-05-31T02:04:19.575706,,,,,,
8767,3d06d1e6-553d-4477-aa76-f4fac21e9a3f,9,human,SOLICITAÇÃO DE CANAL ALTERNATIVO,2026-05-31T02:12:44.179736,,,,,,
8768,3d06d1e6-553d-4477-aa76-f4fac21e9a3f,99999,System,END-DIALOGUE-SYSTEM,2026-05-31T02:12:44.179736,,,,,,
8769,3d0ed66b-facf-431e-8204-9538639cab92,-1,System,START-DIALOGUE-SYSTEM,2026-07-29T17:20:14.033123,,,,,,
8770,3d0ed66b-facf-431e-8204-9538639cab92,0,ai,APRESENTAÇÃO DO CHATBOT,2026-07-29T17:20:14.033123,,,,,,
8771,3d0ed66b-facf-431e-8204-9538639cab92,1,human,SOLICITAÇÃO DE BLOQUEIO OU CANCELAMENTO,2026-07-29T17:29:08.675630,,,,,,
8772,3d0ed66b-facf-431e-8204-9538639cab92,2,ai,APRESENTAÇÃO DO CHATBOT,2026-07-29T17:29:08.675630,,,,,,
8773,3d0ed66b-facf-431e-8204-9538639cab92,3,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-07-29T17:36:41.794800,,,,,,
8774,3d0ed66b-facf-431e-8204-9538639cab92,4,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-07-29T17:36:41.794800,,,,,,
8775,3d0ed66b-facf-431e-8204-9538639cab92,5,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-07-29T17:43:39.063674,,,,,,
8776,3d0ed66b-facf-431e-8204-9538639cab92,99999,System,END-DIALOGUE-SYSTEM,2026-07-29T17:43:39.063674,,,,,,
8777,3d0ef675-e8de-4184-b238-e3dbeeb6aa3f,-1,System,START-DIALOGUE-SYSTEM,2026-07-23T08:27:33.535662,,,,,,
8778,3d0ef675-e8de-4184-b238-e3dbeeb6aa3f,0,ai,APRESENTAÇÃO DO CHATBOT,2026-07-23T08:27:33.535662,,,,,,
8779,3d0ef675-e8de-4184-b238-e3dbeeb6aa3f,1,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-07-23T08:29:07.217579,,,,,,
8780,3d0ef675-e8de-4184-b238-e3dbeeb6aa3f,2,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-07-23T08:29:07.217579,,,,,,
8781,3d0ef675-e8de-4184-b238-e3dbeeb6aa3f,3,human,SOLICITAÇÃO DE NOVA TENTATIVA DE SOLUÇÃO,2026-07-23T08:30:37.650212,,,,,,
8782,3d0ef675-e8de-4184-b238-e3dbeeb6aa3f,4,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-07-23T08:30:37.650212,,,,,,
8783,3d0ef675-e8de-4184-b238-e3dbeeb6aa3f,5,human,SOLICITAÇÃO DIRETA DE HUMANO,2026-07-23T08:32:54.525677,,,,,,
8784,3d0ef675-e8de-4184-b238-e3dbeeb6aa3f,99999,System,END-DIALOGUE-SYSTEM,2026-07-23T08:32:54.525677,,,,,,
8785,3d2ec396-cec1-46d5-a698-7817a4222ab1,-1,System,START-DIALOGUE-SYSTEM,2026-05-21T15:11:56.607572,,,,,,
8786,3d2ec396-cec1-46d5-a698-7817a4222ab1,0,ai,APRESENTAÇÃO DO CHATBOT,2026-05-21T15:11:56.607572,,,,,,
8787,3d2ec396-cec1-46d5-a698-7817a4222ab1,1,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-05-21T15:22:30.261202,,,,,,
8788,3d2ec396-cec1-46d5-a698-7817a4222ab1,2,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-05-21T15:22:30.261202,,,,,,
8789,3d2ec396-cec1-46d5-a698-7817a4222ab1,3,human,SOLICITAÇÃO DE DETALHE ADICIONAL,2026-05-21T16:05:26.419474,,,,,,
8790,3d2ec396-cec1-46d5-a698-7817a4222ab1,4,ai,RESPOSTA COM SOLICITAÇÃO DE INFORMAÇÃO,2026-05-21T16:05:26.419474,,,,,,
8791,3d2ec396-cec1-46d5-a698-7817a4222ab1,5,human,REJEIÇÃO DA SOLUÇÃO,2026-05-21T16:11:26.299290,,,,,,
8792,3d2ec396-cec1-46d5-a698-7817a4222ab1,99999,System,END-DIALOGUE-SYSTEM,2026-05-21T16:11:26.299290,,,,,,
8793,3d3e750d-5095-407d-9f2c-e955bd4a3a86,-1,System,START-DIALOGUE-SYSTEM,2026-07-01T06:40:39.305889,,,,,,
8794,3d3e750d-5095-407d-9f2c-e955bd4a3a86,0,ai,APRESENTAÇÃO DO CHATBOT,2026-07-01T06:40:39.305889,,,,,,
8795,3d3e750d-5095-407d-9f2c-e955bd4a3a86,1,human,IDENTIFICAÇÃO DO USUÁRIO,2026-07-01T06:42:24.349475,,,,,,
8796,3d3e750d-5095-407d-9f2c-e955bd4a3a86,2,ai,OFERECIMENTO DE PRODUTOS,2026-07-01T06:42:24.349475,,,,,,
8797,3d3e750d-5095-407d-9f2c-e955bd4a3a86,3,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-07-01T06:44:16.462696,,,,,,
8798,3d3e750d-5095-407d-9f2c-e955bd4a3a86,4,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-07-01T06:44:16.462696,,,,,,
8799,3d3e750d-5095-407d-9f2c-e955bd4a3a86,5,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-07-01T06:46:09.797258,,,,,,
8800,3d3e750d-5095-407d-9f2c-e955bd4a3a86,99999,System,END-DIALOGUE-SYSTEM,2026-07-01T06:46:09.797258,,,,,,
8801,3d454662-7d98-4389-9756-7e2641e99caf,-1,System,START-DIALOGUE-SYSTEM,2026-06-27T01:52:29.214392,,,,,,
8802,3d454662-7d98-4389-9756-7e2641e99caf,0,ai,APRESENTAÇÃO DO CHATBOT,2026-06-27T01:52:29.214392,,,,,,
8803,3d454662-7d98-4389-9756-7e2641e99caf,1,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-06-27T01:54:52.938218,,,,,,
8804,3d454662-7d98-4389-9756-7e2641e99caf,2,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-06-27T01:54:52.938218,,,,,,
8805,3d454662-7d98-4389-9756-7e2641e99caf,3,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-06-27T01:57:32.607018,,,,,,
8806,3d454662-7d98-4389-9756-7e2641e99caf,4,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-06-27T01:57:32.607018,,,,,,
8807,3d454662-7d98-4389-9756-7e2641e99caf,5,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-06-27T01:59:28.474979,,,,,,
8808,3d454662-7d98-4389-9756-7e2641e99caf,6,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-06-27T01:59:28.474979,,,,,,
8809,3d454662-7d98-4389-9756-7e2641e99caf,7,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-06-27T02:01:54.112350,,,,,,
8810,3d454662-7d98-4389-9756-7e2641e99caf,8,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-06-27T02:01:54.112350,,,,,,
8811,3d454662-7d98-4389-9756-7e2641e99caf,9,human,SOLICITAÇÃO DE CANAL ALTERNATIVO,2026-06-27T02:04:11.213506,,,,,,
8812,3d454662-7d98-4389-9756-7e2641e99caf,99999,System,END-DIALOGUE-SYSTEM,2026-06-27T02:04:11.213506,,,,,,
8813,3d52c9b1-e48e-4fa2-8dca-5a16832f442b,-1,System,START-DIALOGUE-SYSTEM,2026-07-29T05:53:52.640790,,,,,,
8814,3d52c9b1-e48e-4fa2-8dca-5a16832f442b,0,ai,APRESENTAÇÃO DO CHATBOT,2026-07-29T05:53:52.640790,,,,,,
8815,3d52c9b1-e48e-4fa2-8dca-5a16832f442b,1,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-07-29T05:57:25.782158,,,,,,
8816,3d52c9b1-e48e-4fa2-8dca-5a16832f442b,2,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-07-29T05:57:25.782158,,,,,,
8817,3d52c9b1-e48e-4fa2-8dca-5a16832f442b,3,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-07-29T06:01:09.684241,,,,,,
8818,3d52c9b1-e48e-4fa2-8dca-5a16832f442b,4,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-07-29T06:01:09.684241,,,,,,
8819,3d52c9b1-e48e-4fa2-8dca-5a16832f442b,5,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-07-29T06:04:25.941007,,,,,,
8820,3d52c9b1-e48e-4fa2-8dca-5a16832f442b,6,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-07-29T06:04:25.941007,,,,,,
8821,3d52c9b1-e48e-4fa2-8dca-5a16832f442b,7,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-07-29T06:07:45.212237,,,,,,
8822,3d52c9b1-e48e-4fa2-8dca-5a16832f442b,8,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-07-29T06:07:45.212237,,,,,,
8823,3d52c9b1-e48e-4fa2-8dca-5a16832f442b,9,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-07-29T06:11:14.493413,,,,,,
8824,3d52c9b1-e48e-4fa2-8dca-5a16832f442b,99999,System,END-DIALOGUE-SYSTEM,2026-07-29T06:11:14.493413,,,,,,
8825,3d58631a-8bd8-488b-bd18-0bade7cfa935,-1,System,START-DIALOGUE-SYSTEM,2026-08-11T06:01:55.192318,,,,,,
8826,3d58631a-8bd8-488b-bd18-0bade7cfa935,0,ai,APRESENTAÇÃO DO CHATBOT,2026-08-11T06:01:55.192318,,,,,,
8827,3d58631a-8bd8-488b-bd18-0bade7cfa935,1,human,SOLICITAÇÃO DE BLOQUEIO OU CANCELAMENTO,2026-08-11T06:08:09.000573,,,,,,
8828,3d58631a-8bd8-488b-bd18-0bade7cfa935,2,ai,RECOMENDAÇÃO DE SEGURANÇA,2026-08-11T06:08:09.000573,,,,,,
8829,3d58631a-8bd8-488b-bd18-0bade7cfa935,3,human,SOLICITAÇÃO DE BLOQUEIO OU CANCELAMENTO,2026-08-11T06:14:30.009110,,,,,,
8830,3d58631a-8bd8-488b-bd18-0bade7cfa935,4,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-08-11T06:14:30.009110,,,,,,
8831,3d58631a-8bd8-488b-bd18-0bade7cfa935,5,human,SOLICITAÇÃO DE BLOQUEIO OU CANCELAMENTO,2026-08-11T06:21:28.523214,,,,,,
8832,3d58631a-8bd8-488b-bd18-0bade7cfa935,6,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-08-11T06:21:28.523214,,,,,,
8833,3d58631a-8bd8-488b-bd18-0bade7cfa935,7,human,SOLICITAÇÃO DE BLOQUEIO OU CANCELAMENTO,2026-08-11T06:30:06.749406,,,,,,
8834,3d58631a-8bd8-488b-bd18-0bade7cfa935,99999,System,END-DIALOGUE-SYSTEM,2026-08-11T06:30:06.749406,,,,,,
8835,3d666a6d-7f59-4844-b6f7-9a7416766d27,-1,System,START-DIALOGUE-SYSTEM,2026-08-05T01:20:59.000386,,,,,,
8836,3d666a6d-7f59-4844-b6f7-9a7416766d27,0,ai,APRESENTAÇÃO DO CHATBOT,2026-08-05T01:20:59.000386,,,,,,
8837,3d666a6d-7f59-4844-b6f7-9a7416766d27,1,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-08-05T01:32:56.725776,,,,,,
8838,3d666a6d-7f59-4844-b6f7-9a7416766d27,2,ai,APRESENTAÇÃO DO CHATBOT,2026-08-05T01:32:56.725776,,,,,,
8839,3d666a6d-7f59-4844-b6f7-9a7416766d27,3,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-08-05T01:43:18.588640,,,,,,
8840,3d666a6d-7f59-4844-b6f7-9a7416766d27,4,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-08-05T01:43:18.588640,,,,,,
8841,3d666a6d-7f59-4844-b6f7-9a7416766d27,5,human,REJEIÇÃO DA SOLUÇÃO,2026-08-05T01:53:35.829813,,,,,,
8842,3d666a6d-7f59-4844-b6f7-9a7416766d27,99999,System,END-DIALOGUE-SYSTEM,2026-08-05T01:53:35.829813,,,,,,
8843,3d7cfc0b-2156-4f5c-a2b0-66c41b325f55,-1,System,START-DIALOGUE-SYSTEM,2026-06-26T00:33:08.614843,,,,,,
8844,3d7cfc0b-2156-4f5c-a2b0-66c41b325f55,0,ai,APRESENTAÇÃO DO CHATBOT,2026-06-26T00:33:08.614843,,,,,,
8845,3d7cfc0b-2156-4f5c-a2b0-66c41b325f55,1,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-06-26T00:38:25.414956,,,,,,
8846,3d7cfc0b-2156-4f5c-a2b0-66c41b325f55,2,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-06-26T00:38:25.414956,,,,,,
8847,3d7cfc0b-2156-4f5c-a2b0-66c41b325f55,3,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-06-26T00:43:31.027711,,,,,,
8848,3d7cfc0b-2156-4f5c-a2b0-66c41b325f55,4,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-06-26T00:43:31.027711,,,,,,
